,equity,return,drawdown
2021-04-01,102642.2851579168,0.021229283466016824,0.0
2021-04-02,103400.28547907904,0.007384873787601665,0.0
2021-04-05,103609.55408317473,0.00202386872653304,0.0
2021-04-06,103864.69513323694,0.0024625243523139773,0.0
2021-04-07,104112.99558342564,0.002390614538175795,0.0
2021-04-08,103608.97111564295,-0.004841129245760745,-0.004841129245760745
2021-04-09,103529.5763504551,-0.0007662923811804223,-0.005603711906483788
2021-04-12,104764.34249424493,0.011926699473878477,0.0
2021-04-13,104132.0391688802,-0.0060354822099844,-0.0060354822099844
2021-04-14,104600.27727867533,0.004496580625255486,-0.0015660406170984187
2021-04-15,103335.44957162825,-0.01209201103432389,-0.01363911507100013
2021-04-16,102464.25464574604,-0.008430745978206922,-0.021954873134676034
2021-04-19,104122.27314014504,0.016181433224018882,-0.006128701224227706
2021-04-20,104687.10443073073,0.005424692273337639,-0.0007372552690668721
2021-04-22,101885.58657106366,-0.02676086873260286,-0.02747839441019173
2021-04-23,103057.32396352576,0.011500521633104999,-0.01629388864644421
2021-04-26,101252.55900162502,-0.017512243598907018,-0.03352078969820127
2021-04-27,101400.19060548824,0.0014580530637340328,-0.03211161172458554
2021-04-28,102007.52444077442,0.005989474296444808,-0.026314469101182625
2021-04-29,102789.17337372026,0.00766265956586043,-0.01885344835370084
2021-05-04,102998.82460313643,0.002039623654272571,-0.016852278638655127
2021-05-05,104106.25482946429,0.010751872466456813,-0.006281599722890441
2021-05-06,104282.88446807754,0.0016966284965547196,-0.004595628767429583
2021-05-07,104225.99571621418,-0.0005455233824182004,-0.005138645126898322
2021-05-10,105836.95295626359,0.015456386182538528,0.0
2021-05-11,105501.8994100959,-0.00316575200635405,-0.00316575200635405
2021-05-12,106528.00363024564,0.009725931247561492,0.0
2021-05-13,106723.271445934,0.0018330186339183818,0.0
2021-05-14,108140.90926484492,0.013283305503140275,0.0
2021-05-17,108197.68917007618,0.0005250548161399582,0.0
2021-05-18,107973.5871219136,-0.0020712276748379166,-0.0020712276748379166
2021-05-19,109145.51406791477,0.010853829878578969,0.0
2021-05-20,110514.65599717933,0.012544188746159701,0.0
2021-05-21,110587.95247616494,0.0006632285856047471,0.0
2021-05-24,111245.58303288634,0.005946674497505855,0.0
2021-05-25,112330.78734343906,0.009755032792914786,0.0
2021-05-26,113374.53178900898,0.009291704173485238,0.0
2021-05-27,112173.70556556078,-0.010591675259862932,-0.010591675259862932
2021-05-28,113797.3984940525,0.014474808693403896,0.0
2021-05-31,115393.53253551456,0.014026103079548768,0.0
2021-06-01,115896.16057183372,0.0043557730253596105,0.0
2021-06-02,116037.08386653612,0.0012159444627595217,0.0
2021-06-03,118067.15159584915,0.01749499092590079,0.0
2021-06-04,118744.47043642524,0.005736725511042984,0.0
2021-06-07,116595.7713172609,-0.01809515096801695,-0.01809515096801695
2021-06-08,112922.80642200174,-0.031501699021870166,-0.049026821990337366
2021-06-09,114135.45997747371,0.010738783367995497,-0.038814527042917324
2021-06-10,113189.7764723891,-0.008285623988121271,-0.04677854845468421
2021-06-11,115302.1926098676,0.018662605434102808,-0.028988952613171137
2021-06-14,115798.98049997272,0.004308572793459531,-0.02480528083225153
2021-06-15,115658.62948171292,-0.0012120229181105113,-0.02598723918150314
2021-06-16,114554.67737128027,-0.009544917792815522,-0.03528411091266903
2021-06-17,114702.01391534127,0.0012861678583711011,-0.03404332434366497
2021-06-18,115567.07126229849,0.007541779934183923,-0.02675829166990895
2021-06-21,115265.61533170326,-0.002608493295733205,-0.029296986141216008
2021-06-22,115888.37054292495,0.0054027839041987935,-0.024052487522182475
2021-06-23,115772.37542569399,-0.0010009211164807574,-0.025029333995998493
2021-06-24,115775.02962548833,2.2926019999092162e-05,-0.025006981799011174
2021-06-25,116412.45745024685,0.005505745296032094,-0.01963891857538691
2021-06-28,117853.14660247874,0.012375730087543335,-0.007506234443343751
2021-06-29,118098.46441649464,0.0020815550631274604,-0.005440304020526754
2021-06-30,117820.52216063066,-0.002353478999386205,-0.007780979378650299
2021-07-01,118676.50972987534,0.007265182275101978,-0.0005723273370130677
2021-07-02,119593.21695375987,0.007724420156702383,0.0
2021-07-05,119927.49450588433,0.002795121334128181,0.0
2021-07-06,114968.93729415098,-0.04134629204223106,-0.04134629204223106
2021-07-07,116948.68527347023,0.0172198510825059,-0.024838417951506098
2021-07-08,116399.008776891,-0.004700151141450393,-0.029421824774469862
2021-07-09,114316.08292617317,-0.017894704367373948,-0.04679003428555606
2021-07-12,109680.8961255896,-0.040547110099783956,-0.08543994371359087
2021-07-13,109688.94030111855,7.334162842487224e-05,-0.08537286838977043
2021-07-14,107764.94720988472,-0.01754044743209371,-0.10141583751174632
2021-07-15,108527.61791006997,0.007077168596388406,-0.09505640589577247
2021-07-16,108606.70217628681,0.000728701760342565,-0.09439697190573804
2021-07-19,105340.28938654246,-0.030075609739465436,-0.12163353515757924
2021-07-20,106734.21072595112,0.013232556579503285,-0.11001050121401368
2021-07-21,106361.44135365331,-0.0034925013241998704,-0.11311879071704767
2021-07-22,107232.90000604803,0.008193370090737284,-0.10585224474287191
2021-07-23,106338.38638624808,-0.008341783349601672,-0.11331103159975953
2021-07-26,106365.89635785905,0.0002587021728075456,-0.11308164323702996
2021-07-27,106789.39297151894,0.0039815074959277386,-0.10955037115130217
2021-07-28,106697.9117091798,-0.0008566512065814047,-0.11031317590025547
2021-07-29,107537.59930777889,0.007869766007115198,-0.10331154877497684
2021-07-30,108493.34048702457,0.00888750711749009,-0.09534222378254331
2021-08-02,108682.32165297966,0.0017418688106269897,-0.09376642861785889
2021-08-03,109364.74568911217,0.0062790712026881135,-0.0880761234968841
2021-08-04,109511.77113275115,0.001344358666154788,-0.08685017073063361
2021-08-05,110418.5285643702,0.008279999695373963,-0.07928929042245247
2021-08-06,110027.69135997794,-0.003539598013791778,-0.08254823622134999
2021-08-09,111255.20054090352,0.011156365872565077,-0.0723128086742052
2021-08-10,111226.72266627422,-0.0002559689299093115,-0.07255026777185947
2021-08-11,110789.3362272623,-0.0039323862874593996,-0.07619735838118136
2021-08-12,110118.4240189771,-0.006055747160619962,-0.08179167360513773
2021-08-13,110231.89519148042,0.001030446753249592,-0.0808455088163973
2021-08-16,111426.7046276751,0.010839053743194826,-0.0708827438881593
2021-08-17,110952.61320842107,-0.004254737864125002,-0.07483589425795012
2021-08-18,110724.17739814305,-0.0020588592163116592,-0.07674067690365793
2021-08-19,111137.1013689481,0.00372930267361804,-0.07329756344159188
2021-08-20,107982.12091426371,-0.02838818374622376,-0.09960496248868533
2021-08-23,105623.94099403542,-0.021838614580469762,-0.11926834268306252
2021-08-24,105702.25815263316,0.0007414716574736246,-0.11861530512132223
2021-08-25,106565.58534380153,0.008167537820447768,-0.11141656229153674
2021-08-26,105968.93932679814,-0.005598862100541169,-0.11639161842409129
2021-08-27,106392.31387948054,0.00399527026855262,-0.11286136412813719
2021-08-30,106899.5569424417,0.00476766642687898,-0.10863178303790377
2021-08-31,107044.52295346043,0.001356095527101031,-0.10742300258588144
2021-09-01,107018.53153056715,-0.00024280946073784726,-0.1076397287252907
2021-09-06,107292.38979004607,0.0025589797912775047,-0.10535619682455977
2021-09-07,107202.30639751533,-0.0008396065434558286,-0.10610734561576807
2021-09-08,106959.1860633509,-0.0022678647720779654,-0.10813457327666531
2021-09-09,107835.70847922027,0.008194924140037863,-0.10082580376154504
2021-09-10,107801.98137734205,-0.00031276376215139123,-0.10110703286598999
2021-09-13,107549.66690595313,-0.0023405364926061267,-0.10321092465851422
2021-09-14,107155.95868313979,-0.0036607107594076593,-0.10649381007553604
2021-09-15,107698.3577475258,0.005061772308807333,-0.10197108518562847
2021-09-16,108068.54942478839,0.003437301041585128,-0.0988842894613634
2021-09-17,108468.41509086227,0.003700111347864077,-0.0955500609950608
2021-09-20,108378.78639046692,-0.0008263115149259592,-0.09629741839433459
2021-09-21,107716.26927662938,-0.006112977787466889,-0.1018217322021665
2021-09-22,108070.71619393716,0.0032905606524258335,-0.09886622213528695
2021-09-23,108412.98250866355,0.0031670588183405624,-0.09601227845759597
2021-09-24,108575.36823173659,0.001497843886548056,-0.0946582459753692
2021-09-27,107135.33973025624,-0.013262939144786934,-0.10666573856423256
2021-09-28,107808.55556514331,0.006283788678713265,-0.10105221484591587
2021-09-29,107818.82976534496,9.530041607352935e-05,-0.1009665447479623
2021-09-30,107926.92140291323,0.0010025302426628357,-0.10006523651990651
2021-10-01,107234.8348355055,-0.006412548031681786,-0.10583611141610272
2021-10-04,107810.95271808997,0.005372488179500756,-0.10103222649414934
2021-10-05,108847.94443152793,0.009618611906246022,-0.09238540436457443
2021-10-06,109180.16975842566,0.0030521966090661934,-0.089615186173437
2021-10-07,109292.9374324511,0.0010328585701502302,-0.08867488741634166
2021-10-08,109937.93094885902,0.0059015114019289605,-0.08329669187356503
2021-10-11,111806.3892620682,0.01699557465819823,-0.0677167923608849
2021-10-12,111821.62055643492,0.00013622919465738903,-0.06758978817031558
2021-10-13,111636.23789083818,-0.0016578427738237478,-0.06913557770223688
2021-10-14,111411.32353048053,-0.0020147074516930763,-0.07101099719035608
2021-10-15,111185.20953591944,-0.0020295423067946405,-0.0728964196741052
2021-10-18,111408.0601581096,0.0020043189478198276,-0.07103820840146646
2021-10-19,111311.2965093609,-0.0008685515986129877,-0.07184505965060972
2021-10-20,111099.48372956835,-0.001902886647041524,-0.07361123329298624
2021-10-21,110012.19445887711,-0.0097866275718963,-0.08267745513953606
2021-10-22,110039.16966701757,0.0002452019821361784,-0.08245252583327822
2021-10-25,109772.93318482189,-0.0024194701123365636,-0.08467250452367459
2021-10-26,110215.57624254195,0.004032351554046576,-0.08098158227482899
2021-10-27,112248.79325322332,0.018447637620721213,-0.0640278635378666
2021-10-28,113402.99417991539,0.010282524143384597,-0.05440370744715939
2021-10-29,113264.33734341957,-0.0012226911423153242,-0.05555987965826992
2021-11-01,112646.45887636427,-0.005455189881894418,-0.06071197984681331
2021-11-02,113320.08795557497,0.00598002889686966,-0.0550950103438137
2021-11-03,113906.97981144456,0.00517906283394054,-0.050201288030280455
2021-11-04,114034.79490580678,0.0011221006348671736,-0.049135518292583225
2021-11-05,114500.05584218161,0.004079990995372373,-0.04525599976939754
2021-11-08,114986.13446865944,0.004245226108429145,-0.041202895612752366
2021-11-09,114143.39038277339,-0.007329093110054474,-0.04823000886445716
2021-11-10,114394.46818068622,0.00219967005597832,-0.04613642891477754
2021-11-11,113726.23730957066,-0.005841461407557702,-0.05170838615334705
2021-11-12,114388.50142313541,0.005823318604677219,-0.04618618195577451
2021-11-15,114890.33808227745,0.004387125042277562,-0.042001681468962326
2021-11-16,114319.924700816,-0.004964850752314343,-0.04675800014143705
2021-11-17,114939.43271592006,0.005419072980719308,-0.041592312175916635
2021-11-18,114339.34636339263,-0.00522089189365138,-0.046596055104090484
2021-11-19,113702.59947949593,-0.005568921846666797,-0.05190548716151966
2021-11-22,114774.53263640123,0.009427516713007122,-0.04296731029622458
2021-11-23,115890.01166843013,0.009718872352655783,-0.033666031747674796
2021-11-24,119031.73834788907,0.027109555294960508,-0.00746914760193973
2021-11-25,119453.91676357017,0.003546771823555339,-0.003948867140644907
2021-11-26,118462.64450198488,-0.008298365498950355,-0.012214463496755368
2021-11-29,116998.76378966385,-0.0123573192078833,-0.024420844680256182
2021-11-30,115643.7429952329,-0.011581496680315051,-0.035719511428976336
2021-12-01,116515.80406158397,0.007540927366792571,-0.02844794230344705
2021-12-02,115981.72233672827,-0.0045837706666248534,-0.032901314126615566
2021-12-03,112970.99296405348,-0.025958653760406958,-0.058005894065347285
2021-12-06,111155.78822929543,-0.016067883331216115,-0.07314174545819851
2021-12-07,112829.394625546,0.015056403475797397,-0.05918659361294376
2021-12-08,113408.38349463114,0.005131542812993661,-0.05435876933903028
2021-12-09,114311.951957101,0.007967386842372637,-0.04682447984025717
2021-12-10,114375.10461472394,0.0005524589208889541,-0.0462978895209718
2021-12-13,114514.53654731963,0.0012190758912560273,-0.04513525427064691
2021-12-14,114406.10564707336,-0.0009468745498651954,-0.046039391396941576
2021-12-15,114795.40460184465,0.0034027812813786085,-0.04279327209481443
2021-12-16,114694.0489647244,-0.0008829241681912459,-0.0436384130488372
2021-12-17,114839.74507432713,0.0012703022599502845,-0.04242354476360355
2021-12-20,115314.20558136009,0.004131500873028493,-0.0384673168028028
2021-12-21,115028.57767939995,-0.002476953299206608,-0.04084898835474304
2021-12-22,114373.43933166297,-0.005695439872019814,-0.046311775269755495
2021-12-23,112761.07998516731,-0.014097323258943972,-0.05975622646202616
2021-12-24,114385.33417240395,0.014404386579574213,-0.046212591668947534
2021-12-27,115111.2917814935,0.0063465969159592905,-0.040159287444752834
2021-12-28,115747.50117593813,0.005526906914156582,-0.034854337174042294
2021-12-29,115564.47131569985,-0.0015812856293120348,-0.0363805081408618
2021-12-30,115840.48471712756,0.0023883932344024306,-0.03407900586596713
2021-12-31,117120.28517657625,0.011047954975100804,-0.023407554213269677
2022-01-04,118596.11536360598,0.012600978428328524,-0.011101533870642388
2022-01-05,118046.69026817729,-0.004632741078779756,-0.01568284441742218
2022-01-06,118063.34694052268,0.00014110240878029146,-0.015543954895765655
2022-01-07,117808.5468983195,-0.0021581638061771713,-0.017668572301081986
2022-01-10,116391.71869145898,-0.012026531556181386,-0.029482612214931758
2022-01-11,114897.47104296424,-0.012838092480237484,-0.04194220419299499
2022-01-12,117462.54892422847,0.022324928982162318,-0.020553631940796624
2022-01-13,116810.99287823382,-0.005546925824118976,-0.025986548293123857
2022-01-14,116663.35481669192,-0.0012639055443677272,-0.027217609295024925
2022-01-17,114082.07224615739,-0.022125907270456824,-0.04874130226609652
2022-01-18,113278.60197931598,-0.007042914377534681,-0.05544093582512155
2022-01-19,113350.83702223179,0.0006376759745763128,-0.054838613203328834
2022-01-20,114487.10171808412,0.010024316764678742,-0.045364016068335955
2022-01-21,115047.77103663713,0.0048972269377001165,-0.040688947012127996
2022-01-24,113210.26653182688,-0.015971665406929847,-0.05601074217161983
2022-01-25,115431.2409020229,0.019618135688883154,-0.037491432822694515
2022-01-26,116083.93268776567,0.00565437727813034,-0.03204904625044147
2022-01-27,115681.01297793227,-0.003470934353310917,-0.03540874046813092
2022-01-28,116502.11900263371,0.007098018970996378,-0.028562053408716426
2022-02-07,117241.52367538556,0.006346705785970519,-0.02239662257237418
2022-02-08,117703.52451357318,0.003940590532299781,-0.018544287958938588
2022-02-09,117756.05209077927,0.0004462702151286635,-0.018106293507186733
2022-02-10,117742.45065140098,-0.00011550522573389177,-0.018219707361401882
2022-02-11,117538.66081965544,-0.0017308101760927785,-0.01991898268258807
2022-02-14,115021.66683058481,-0.02141417956881919,-0.04090661357941405
2022-02-15,116174.06142694833,0.010018934937370272,-0.03129751934200398
2022-02-16,115818.0505276313,-0.0030644611623644735,-0.03426607047186658
2022-02-17,116905.25046832192,0.00938713728764795,-0.025200593492046397
2022-02-18,116338.00576693239,-0.004852174723694147,-0.02993049053297636
2022-02-21,116340.90763264037,2.4943402535226866e-05,-0.02990629369871456
2022-02-22,116373.51924329338,0.00028031078076162785,-0.02963436597448943
2022-02-23,116918.28764615233,0.004681205882586026,-0.025091884660229935
2022-02-24,116116.28029885396,-0.0068595543387156566,-0.03177931985265792
2022-02-25,116446.33959286536,0.0028424893835894416,-0.02902716284836715
2022-02-28,115773.12366454155,-0.005781340406899815,-0.034640687345794174
2022-03-01,115810.16466382696,0.0003199447169857095,-0.0343318257337174
2022-03-02,114432.03303920859,-0.011899919394975367,-0.04582319916977917
2022-03-03,115372.6928737453,0.008220249256730483,-0.037979628031965196
2022-03-04,115219.58468869462,-0.00132707472831739,-0.039256300955730405
2022-03-07,114319.28333385242,-0.007813787536855576,-0.0467633480974351
2022-03-08,113206.53630107133,-0.009733677471817859,-0.056041846221370206
2022-03-09,112759.41739420961,-0.003949585611140116,-0.05977008976305276
2022-03-10,112564.39340249791,-0.0017295583483718513,-0.06139627225369193
2022-03-11,111383.53104391496,-0.010490549656857473,-0.07124274126772612
2022-03-14,110289.95425382652,-0.009818119248322987,-0.08036139078670512
2022-03-15,110612.66370461305,0.002926009471758695,-0.07767051950555215
2022-03-16,110934.00061236687,0.0029050643659747077,-0.0749910929980796
2022-03-17,111001.22020237322,0.0006059421785502561,-0.07443059108579253
2022-03-18,111272.98141819178,0.0024482723282057695,-0.07216454511411408
2022-03-21,112143.35092633899,0.00782193032894618,-0.06490708082927066
2022-03-22,112574.87204890246,0.0038479421115829027,-0.06130889740735068
2022-03-23,112247.67040435804,-0.002906524685209355,-0.06403722626882258
2022-03-24,111803.39776566792,-0.003957967564847342,-0.06774173656915505
2022-03-25,111697.5635071213,-0.000946610395226477,-0.0686242219323544
2022-03-28,110647.61948365982,-0.00939988295621641,-0.07737904523444528
2022-03-29,111781.02330498354,0.010243363812188377,-0.06792830313403309
2022-03-30,112173.46494462667,0.0035108073628240533,-0.06465597895799613
2022-03-31,112556.28478205466,0.0034127486176607214,-0.061463884943147806
2022-04-01,114479.33125873022,0.01708519857775337,-0.045428809045008345
2022-04-04,114612.44653057175,0.0011627886918790242,-0.04431884445857237
2022-04-05,113867.11495032109,-0.006503059683416246,-0.05053369605137448
2022-04-06,114921.40944711446,0.009258990159304092,-0.041742596886523264
2022-04-07,113836.21523589005,-0.009442924659950447,-0.050791349348963566
2022-04-08,112189.46222889402,-0.014465985219059285,-0.0645225876590847
2022-04-12,110524.87400916986,-0.014837295648391535,-0.07840254259837909
2022-04-13,111737.88132347348,0.010974971246771048,-0.06828803700229902
2022-04-14,111481.06895317874,-0.0022983465164450045,-0.07042943394678491
2022-04-15,110312.10489698568,-0.010485762893823858,-0.08017669049549658
2022-04-18,109012.89324575367,-0.011777598228637443,-0.0910099998761762
2022-04-19,106918.57917925673,-0.0192116180402222,-0.1084731685609367
2022-04-20,105865.29648149692,-0.009851259770239817,-0.1172558309695817
2022-04-21,105014.35872013836,-0.008037929233091767,-0.12435126613117264
2022-04-22,105518.3427018533,0.004799191156878324,-0.12014886047105766
2022-04-25,101344.93119330841,-0.03955152631933434,-0.1549483159732329
2022-04-26,102399.45533395471,0.010405297317088946,-0.1461553019526276
2022-04-27,102659.10518354451,0.0025356565495686656,-0.14399024505170943
2022-04-28,102493.42856663857,-0.0016138521430683062,-0.14537171822922013
2022-04-29,102898.73682489352,0.003954480437655006,-0.1419921074074909
2022-05-04,102064.16866228092,-0.008110577334227265,-0.14895104677373983
2022-05-05,102694.08699077141,0.006171787187870148,-0.1436985537479677
2022-05-06,101113.3752451041,-0.015392431949946328,-0.15687911548804268
2022-05-09,98536.00358922349,-0.025489918120455535,-0.1783701977998986
2022-05-10,99601.20490458049,0.010810275194411245,-0.16948815353018587
2022-05-11,99864.14332760526,0.0026399120701066092,-0.16729567528232359
2022-05-12,97734.19430591966,-0.02132846636152752,-0.1850559814611631
2022-05-13,95203.89154565266,-0.02588963645975184,-0.20615458583618274
2022-05-16,94586.78974031242,-0.006481896856540992,-0.21130020993083076
2022-05-17,96378.15068164571,0.018938806848730838,-0.1963631769450762
2022-05-18,96518.94212171625,0.0014608232164112778,-0.19518920561639452
2022-05-19,96431.81026881888,-0.0009027435546018481,-0.19591574337369833
2022-05-20,96381.8057459858,-0.0005185480049963997,-0.1963326996608209
2022-05-23,95839.391013049,-0.005627771016931682,-0.20085555520092546
2022-05-24,96112.89376977159,0.0028537614213903773,-0.19857498761423942
2022-05-25,96937.09997695035,0.00857539685729436,-0.19170245008166942
2022-05-26,96913.02807371206,-0.0002483249781973784,-0.1919031705531299
2022-05-27,97643.33881199927,0.007535733356012209,-0.1858135683205795
2022-05-30,97832.53588852556,0.001937634239346897,-0.1842359728133457
2022-05-31,97720.5767638356,-0.0011443956110626097,-0.18516952958572086
2022-06-01,97903.85583806306,0.0018755422890144313,-0.18364128058008133
2022-06-02,97548.89373105793,-0.003625619276857117,-0.1866010864900406
2022-06-03,97638.18671383696,0.0009153664317833599,-0.1858565284289645
2022-06-06,97765.25369008264,0.0013014065553889065,-0.18479699677803474
2022-06-07,97716.4914665406,-0.0004987684448364282,-0.1852035943121778
2022-06-08,98278.81315173894,0.005754624186347312,-0.1805147472090579
2022-06-09,98112.88344360417,-0.0016883568575313257,-0.1818983307552533
2022-06-10,96969.74830242993,-0.011651223580961378,-0.19143021621558154
2022-06-13,94020.99730692338,-0.030408978543596477,-0.21601799742168237
2022-06-14,93816.68118525192,-0.002173090347090123,-0.21772166114377778
2022-06-15,93100.45530184612,-0.007634312729433823,-0.22369381862406812
2022-06-16,94253.78614735532,0.012388025834781713,-0.21407691759348235
2022-06-17,93517.6771402652,-0.007809861409061036,-0.22021486794525935
2022-06-20,92053.84151924474,-0.015653036578580526,-0.23242087314074544
2022-06-21,91743.51800781097,-0.0033711087588766953,-0.2350084658584316
2022-06-22,91472.02627159185,-0.0029592470630568357,-0.23727226480910335
2022-06-23,91809.53881462675,0.0036897897290784076,-0.23445795984571283
2022-06-24,91698.05912751799,-0.0012142495055317282,-0.235387518889434
2022-06-27,92125.2534277447,0.004658706021603232,-0.2318254141194911
2022-06-28,92818.08068938112,0.007520492328195516,-0.22604836303966191
2022-06-29,92798.94790730921,-0.00020613205885977592,-0.2262078992840465
2022-06-30,91951.87314816022,-0.009128064253434043,-0.23327112329818134
2022-07-01,92004.77695661006,0.00057534236811696,-0.23282999169055618
2022-07-04,91852.76620085449,-0.001652205035258758,-0.2340975138411846
2022-07-05,91626.10483902885,-0.0024676596165867926,-0.23598750047652206
2022-07-06,90632.0115573418,-0.010849454786204138,-0.24427661954619695
2022-07-07,91152.53842419325,0.005743300384788652,-0.23993627316444288
2022-07-08,91066.89353269209,-0.0009395776901197639,-0.24065041208524685
2022-07-11,90260.24720571654,-0.008857734086273328,-0.2473765288135169
2022-07-12,90833.62577061959,0.0063525038170595405,-0.2425954853399962
2022-07-13,90943.83931746878,0.0012133562424063715,-0.24167648384410667
2022-07-14,91165.70811270743,0.002439624243970595,-0.2398264594093198
2022-07-15,91001.10059558183,-0.0018055858999318497,-0.24119901803571164
2022-07-18,90884.23622813784,-0.0012842082862638549,-0.24217347654437538
2022-07-19,90955.55780360906,0.000784751882517698,-0.24157877075347167
2022-07-20,91723.0838135552,0.008438472903474326,-0.23517885376105518
2022-07-21,91995.23505017358,0.002967096452748841,-0.23290955565106242
2022-07-22,91876.25579330033,-0.0012933197769249283,-0.23390164889342913
2022-07-25,91409.57403902683,-0.0050794598696252136,-0.237793014724061
2022-07-26,91322.59762880245,-0.0009515021937116508,-0.23851825634261337
2022-07-27,91509.92473027646,0.0020512677731248097,-0.23695625338202608
2022-07-28,92582.71812899775,0.011723246433469559,-0.2280109035009057
2022-07-29,92596.35344679923,0.0001472771385095939,-0.22789720715581263
2022-08-01,93991.86253456686,0.01507088601031592,-0.2162609339766114
2022-08-02,94142.60064215411,0.0016037357226730276,-0.21500402363917526
2022-08-03,94643.04341117646,0.005315795034434911,-0.21083114592598506
2022-08-04,94853.76264414018,0.0022264629852217777,-0.2090740906832994
2022-08-05,94675.36478247221,-0.0018807673696324967,-0.21056163832533914
2022-08-08,94839.45698978721,0.0017332091372663783,-0.20919337654357606
2022-08-09,94929.56627404557,0.0009501244220331273,-0.20844201185752453
2022-08-10,94618.56793350047,-0.0032760956649406925,-0.21103523155102732
2022-08-11,94432.87197861237,-0.001962574143149265,-0.21258363340544106
2022-08-12,94964.11330640344,0.005625597492273426,-0.2081539458681516
2022-08-15,96044.2812073391,0.011374485195796868,-0.19914710464807872
2022-08-16,95992.49386859359,-0.0005392027312246528,-0.19957892671656163
2022-08-17,95932.25473642205,-0.0006275400267650166,-0.2000812229783132
2022-08-18,95893.6524198619,-0.0004023914236792603,-0.20040310343382672
2022-08-19,95534.37533041855,-0.003746620139884582,-0.20339888927029082
2022-08-22,95474.19461789931,-0.0006299377821972207,-0.20390069840727976
2022-08-23,96135.17950309138,0.006923178434103727,-0.19838916089108793
2022-08-24,96319.40468191628,0.0019163138798630186,-0.19685302291385487
2022-08-25,97287.83237919254,0.01005433640785447,-0.18877791302127944
2022-08-26,96987.38292384836,-0.0030882531555758153,-0.19128317219126423
2022-08-29,96197.91702447942,-0.008139882483361838,-0.19786603213194454
