,equity,return,drawdown
2021-04-02,104298.38404125963,0.006591046693769309,0.0
2021-04-05,104340.96954892483,0.00040830457783846974,0.0
2021-04-06,104614.39087379987,0.0026204598831798265,0.0
2021-04-07,104915.76299644614,0.0028807903016883074,0.0
2021-04-08,104283.74007564047,-0.006024098788921517,-0.006024098788921517
2021-04-09,104198.189707425,-0.0008203615266715314,-0.006839518376713705
2021-04-12,105942.61003682841,0.016741368869281903,0.0
2021-04-13,105285.81231248137,-0.006199561480680127,-0.006199561480680127
2021-04-14,106067.47955429234,0.007424240974567731,0.0
2021-04-15,105046.66766258073,-0.009624174120108964,-0.009624174120108964
2021-04-16,104411.63062381855,-0.006045284947086338,-0.015611278192258826
2021-04-19,106196.71184544949,0.01709657450004154,0.0
2021-04-20,106643.0538770318,0.004202974120628866,0.0
2021-04-22,103144.9636680764,-0.0328018570528652,-0.0328018570528652
2021-04-23,104451.72253181052,0.012669148519352857,-0.020548280132225538
2021-04-26,102642.81746915636,-0.017318097000298516,-0.0375105200240049
2021-04-27,102890.89914277458,0.00241694138698767,-0.03518423936531079
2021-04-28,103703.67713818583,0.00789941581017195,-0.02756275849184997
2021-04-29,104671.57685732265,0.00933332111114149,-0.018486689456421734
2021-05-04,105140.63446559665,0.00448123189080607,-0.014088300707963186
2021-05-05,106262.92378581104,0.010674172986673502,-0.0035645086801346926
2021-05-06,106341.59355094562,0.0007403312682525698,-0.002826816329113968
2021-05-07,106349.59924939029,7.528285196167772e-05,-0.0027517462879474985
2021-05-10,108499.35520888469,0.02021404852173636,0.0
2021-05-11,108058.13870714711,-0.004066535703259655,-0.004066535703259655
2021-05-12,109523.67109037469,0.013562443336168961,0.0
2021-05-13,109608.63182376805,0.0007757294158197148,0.0
2021-05-14,111573.01251567822,0.017921770021439132,0.0
2021-05-17,111170.31126212688,-0.003609306986263827,-0.003609306986263827
2021-05-18,110990.54993301762,-0.0016169904272859137,-0.005220461198703785
2021-05-19,112590.4364390488,0.01441461914547415,0.0
2021-05-20,113904.32569863394,0.011669634661167771,0.0
2021-05-21,114073.84434104577,0.0014882546503136584,0.0
2021-05-24,114790.75806793149,0.006284645976709191,0.0
2021-05-25,116251.88802777111,0.012728637604910276,0.0
2021-05-26,117734.10867727183,0.012750078081713578,0.0
2021-05-27,116187.86142724924,-0.013133383922420472,-0.013133383922420472
2021-05-28,118390.84342029628,0.018960517613334504,0.0
2021-05-31,120636.07598968591,0.01896457956143527,0.0
2021-06-01,121227.36866180839,0.004901458102574807,0.0
2021-06-02,121564.43023366113,0.002780408216176422,0.0
2021-06-03,124390.84585399152,0.023250350574569145,0.0
2021-06-04,125559.8140866747,0.009397542276184057,0.0
2021-06-07,122797.39932445686,-0.022000787292588142,-0.022000787292588142
2021-06-08,117314.61850548821,-0.04464899785444132,-0.06566747204240664
2021-06-09,119235.23634628225,0.01637151333108755,-0.05037103460528025
2021-06-10,117630.59722374607,-0.013457759398203484,-0.06315091273912721
2021-06-11,120772.66113485812,0.026711280782971025,-0.038126473718031906
2021-06-14,121262.8997172267,0.004059185065245607,-0.03422205106549314
2021-06-15,120876.07369243893,-0.0031899783502604695,-0.037302861813753196
2021-06-16,119195.83567992358,-0.013900501242211205,-0.050684834578984206
2021-06-17,119329.58503581921,0.001122097555948054,-0.04961961035204088
2021-06-18,120551.9160657655,0.010243319203526724,-0.03988456065610457
2021-06-21,119942.87162605584,-0.005052134048017964,-0.044735192557241676
2021-06-22,120801.95524833097,0.007162440006884818,-0.03789316568324441
2021-06-23,120633.39019007307,-0.0013953835259651326,-0.03923567371006842
2021-06-24,120740.89478248074,0.000891167795568748,-0.03837947148334764
2021-06-25,121584.42252404717,0.006986263793109071,-0.03166133680226135
2021-06-28,123495.74341653162,0.015720113257982726,-0.0164389433447093
2021-06-29,123639.64934118514,0.0011652703216511462,-0.015292828835857142
2021-06-30,123278.72712605634,-0.0029191462209087193,-0.01816733305326257
2021-07-01,124408.55502381411,0.009164824492408075,-0.009169008979782789
2021-07-02,125571.51464271412,0.009347907132892797,0.0
2021-07-05,125995.84094999911,0.0033791605404482894,0.0
2021-07-06,120565.27042947638,-0.0431011887342998,-0.0431011887342998
2021-07-07,123390.70323837962,0.023434881362091264,-0.02067637861676186
2021-07-08,122664.62550640547,-0.005884379559547792,-0.026439090516611752
2021-07-09,120240.1374069546,-0.019765177527275468,-0.04568169472616668
2021-07-12,114773.4373496457,-0.04546485204692319,-0.089069635281112
2021-07-13,115121.75912820768,0.003034864046990604,-0.08630508546791449
2021-07-14,111984.42680458273,-0.027252296589135527,-0.11120537027072774
2021-07-15,113706.69256619117,0.015379511336999219,-0.09753614318654247
2021-07-16,114070.37912909921,0.003198462242636424,-0.0946496466151805
2021-07-19,108084.07865842483,-0.05247900915538628,-0.1421615360992946
2021-07-20,110838.32576203793,0.02548244975392966,-0.12030171054595662
2021-07-21,109928.1154515751,-0.008212053946186404,-0.1275258403553211
2021-07-22,111845.82906897929,0.017445160498989587,-0.11230538860909856
2021-07-23,109805.22316671979,-0.018244810014336643,-0.12850120814467592
2021-07-26,109606.15164294389,-0.0018129513153818388,-0.13008119302572374
2021-07-27,110877.80616800631,0.011602036071889366,-0.11998836364759313
2021-07-28,110864.38044418249,-0.0001210857635790541,-0.12009492052853932
2021-07-29,112535.49667874876,0.01507351800344603,-0.10683165547180262
2021-07-30,114236.85048601087,0.01511837471263755,-0.09332840175775914
2021-08-02,114368.88840249968,0.0011558259521955438,-0.09228044719439221
2021-08-03,115494.00011328612,0.009837567947909243,-0.08335069441602128
2021-08-04,115721.7873944717,0.0019722867072067274,-0.0815427991754476
2021-08-05,117059.6125546244,0.011560702528663258,-0.07092478869140617
2021-08-06,116494.061220346,-0.004831310491605234,-0.07541343950729174
2021-08-09,118232.94720277365,0.014926820854314515,-0.06161230155451025
2021-08-10,118201.50017483199,-0.00026597516754545136,-0.06186188937982695
2021-08-11,117618.79463742682,-0.00492976431384784,-0.066486689159023
2021-08-12,116815.96412373685,-0.006825699210443292,-0.07285857022776854
2021-08-13,117054.21479547427,0.0020395386326226284,-0.07096762946384305
2021-08-16,118848.57760681151,0.015329331066570084,-0.05672618468433388
2021-08-17,118464.9669621677,-0.003227726005379017,-0.05977081410822127
2021-08-18,118203.25752176308,-0.0022091715982852644,-0.061847941721572264
2021-08-19,118883.11781782999,0.005751620643295263,-0.0564520469766282
2021-08-20,114746.89309974044,-0.03479236408005104,-0.08928031088520427
2021-08-23,111908.4658181863,-0.02473641947836369,-0.11180825514235282
2021-08-24,111917.13804101791,7.74938943912673e-05,-0.11173942570507756
2021-08-25,113043.85158053754,0.010067390564496792,-0.10279695958060642
2021-08-26,112185.53858114277,-0.007592743766194676,-0.10960919237276168
2021-08-27,112594.66064074308,0.003646834206749272,-0.10636208471813147
2021-08-30,113439.27059418868,0.007501332200294142,-0.09965860984882391
2021-08-31,113476.5530761553,0.00032865586821317905,-0.09936270736755537
2021-09-01,113789.66021956371,0.0027592232485091905,-0.09687764801124954
2021-09-06,113988.5489457152,0.001747862905713271,-0.09529911395288793
2021-09-07,113903.3115596254,-0.0007477714812422764,-0.09597562347452859
2021-09-08,113493.22398644837,-0.003600312998471189,-0.09923039418826807
2021-09-09,114637.23758667272,0.010080016762594957,-0.09015062146244968
2021-09-10,114463.33605812847,-0.0015169724271555385,-0.09153083788255578
2021-09-13,114163.24011154831,-0.0026217648105919533,-0.0939126303633031
2021-09-14,113706.91075243664,-0.003997165450680851,-0.0975344114925133
2021-09-15,114339.51587454737,0.00556347119031364,-0.09251357019060258
2021-09-16,114769.74055932411,0.003762694650979448,-0.08909897585532234
2021-09-17,115304.32086862228,0.0046578506380943185,-0.0848561349387692
2021-09-20,115283.87734732637,-0.00017730056551135132,-0.08501839046356885
2021-09-21,114581.90346085468,-0.006089089841737283,-0.09058979568757353
2021-09-22,114990.9477787704,0.003569885868194289,-0.0873433050508069
2021-09-23,115199.79337576107,0.0018161916309489268,-0.0856857455995107
2021-09-24,115226.39318140894,0.0002309015048413965,-0.08547462906227177
2021-09-27,112964.76069410073,-0.019627729592712084,-0.10342468574871222
2021-09-28,113621.5774557941,0.005814350932606072,-0.09821168223414356
2021-09-29,113843.72184187008,0.001955124995183244,-0.09644857335371526
2021-09-30,113848.06681589311,3.816612767693073e-05,-0.0964140882946033
2021-10-01,113258.5195390959,-0.005178368796991406,-0.10109318938517953
2021-10-04,113450.0103880355,0.0016907412327025195,-0.09957337057611582
2021-10-05,114705.67559109772,0.011068004302224654,-0.08960744476781457
2021-10-06,114901.45031493148,0.001706757079149801,-0.08805362582936671
2021-10-07,114946.60226651214,0.00039296241654818154,-0.0876952651784102
2021-10-08,115711.34892599071,0.006653060154883539,-0.08162564689805718
2021-10-11,118134.63101594757,0.020942475500020263,-0.062392614508372746
2021-10-12,118227.9264355474,0.0007897381047157204,-0.06165215022878712
2021-10-13,117941.04621439625,-0.0024265013334860974,-0.06392905253753078
2021-10-14,117751.40982321805,-0.0016078913767940683,-0.06543415294202304
2021-10-15,117570.91024037331,-0.0015328868088775316,-0.06686673660100573
2021-10-18,117785.31791904241,0.0018236456469609141,-0.06516503218717362
2021-10-19,117557.70416321456,-0.00193244590963626,-0.06697155019690837
2021-10-20,117253.47790479468,-0.002587888735879784,-0.06938612401240929
2021-10-21,116036.2843794741,-0.010380873532031876,-0.07904670896619048
2021-10-22,116236.75418073742,0.0017276475400376246,-0.07745562627844627
2021-10-25,116053.01700239141,-0.0015807149781584817,-0.07891390598800374
2021-10-26,116443.59748995288,0.0033655349740147056,-0.07581395852452777
2021-10-27,118635.1444403331,0.018820673679111444,-0.058420154619128084
2021-10-28,119894.28032008711,0.010613514955404302,-0.04842668284847096
2021-10-29,119601.92826396124,-0.002438415371820657,-0.050747013852427636
2021-11-01,118935.06821051231,-0.005575663061026637,-0.05603972866285989
2021-11-02,119867.86063203387,0.007842871203222801,-0.04863636983380348
2021-11-03,120587.15012514882,0.006000686834004565,-0.0429275346239143
2021-11-04,120692.98453274589,0.0008776590829722153,-0.042087551281614455
2021-11-05,121186.7990849541,0.004091493421261916,-0.038168258799538224
2021-11-08,121855.57231276747,0.005518531992453779,-0.03286035956436595
2021-11-09,121034.23626206732,-0.006740242034988908,-0.03937911482253431
2021-11-10,121307.10825161486,0.0022545025108160477,-0.037213392624959374
2021-11-11,120658.72814888645,-0.005344947316554105,-0.04235943631846284
2021-11-12,121293.6291085249,0.005261956340655294,-0.03732037348232997
2021-11-15,121842.83303904737,0.004527887693351884,-0.0329614682487801
2021-11-16,121209.47075772766,-0.0051981906979849946,-0.03798831894912236
2021-11-17,121850.78054452008,0.005290921433641627,-0.03289839072643663
2021-11-18,121404.66829824865,-0.0036611357291095326,-0.036439080981827354
2021-11-19,120656.63847478371,-0.006161458483847526,-0.04237602158101583
2021-11-22,121762.78342530043,0.009167709000511337,-0.03359680361495865
2021-11-23,123330.89404496596,0.01287840648474936,-0.021151070423750973
2021-11-24,126506.76119705738,0.025750783505497976,0.0
2021-11-25,127200.4033739701,0.0054830443080606805,0.0
2021-11-26,125881.37195361574,-0.010369710986500524,-0.010369710986500524
2021-11-29,124355.52124155787,-0.01212133843457086,-0.022365354644735325
2021-11-30,122974.83790832256,-0.01110271035375554,-0.03321974894391133
2021-12-01,124216.25401505163,0.010094878983736066,-0.023460219305634133
2021-12-02,123593.24963288712,-0.005015481968157043,-0.028358036966894873
2021-12-03,120037.78252455877,-0.028767486241273343,-0.056309733769893566
2021-12-06,118175.22477536477,-0.01551642916106799,-0.07095243693584241
2021-12-07,120096.59138957529,0.01625862457941407,-0.055847401391562856
2021-12-08,121000.95598639693,0.007530310280730701,-0.04873763937168296
2021-12-09,122148.5753302254,0.0094843824536186,-0.03971550332975193
2021-12-10,122168.80026296669,0.00016557649310766642,-0.039556502790407566
2021-12-13,122242.5608745159,0.000603759809300275,-0.03897662560768855
2021-12-14,122074.30148865943,-0.0013764386532214568,-0.04029941532685155
2021-12-15,122489.36750326131,0.003400109683530994,-0.03703632807561397
2021-12-16,122452.61968611262,-0.00030000822028664054,-0.0373252250930286
2021-12-17,122569.00629208564,0.0009504623606366724,-0.03641023895394513
2021-12-20,123122.09290921927,0.004512450854138539,-0.03206208751367379
2021-12-21,122562.08348221346,-0.004548407306710689,-0.036464663387268836
2021-12-22,121812.23914922745,-0.006118077562665136,-0.04235964731103414
2021-12-23,120091.19550651083,-0.01412865944125885,-0.05588982172138357
2021-12-24,121719.0095144941,0.013554815580922419,-0.04309258236674496
2021-12-27,122655.98643517662,0.007697868430082355,-0.03572643496603434
2021-12-28,123458.95561983097,0.0065465144261729336,-0.029413804161762314
2021-12-29,123158.81598122753,-0.0024310884301311786,-0.03177338503290961
2021-12-30,123395.44535491547,0.0019213352434632736,-0.02991309711391421
2021-12-31,124634.12283212141,0.010038275510438899,-0.0201750975136753
2022-01-04,126523.59368213353,0.015160140795126953,-0.005320814037411026
2022-01-05,125777.80816000754,-0.00589443834483272,-0.011183889171955785
2022-01-06,125906.71087760913,0.0010248446803717837,-0.010170506240907873
2022-01-07,125606.00697490296,-0.002388307188792127,-0.01253452313653125
2022-01-10,124103.20752089427,-0.011964391594017965,-0.024348946787299486
2022-01-11,122374.16529514849,-0.013932292809230362,-0.03794200294029282
2022-01-12,124913.7447380213,0.02075257826476462,-0.017976819061068627
2022-01-13,123742.80234573374,-0.00937400759814977,-0.027182311820749372
2022-01-14,123605.45421634382,-0.001109948431636254,-0.028262089288011993
2022-01-17,120269.7502733848,-0.02698670511028267,-0.05448609372887858
2022-01-18,119525.98291336859,-0.0061841598433982625,-0.06033330285941518
2022-01-19,119622.83859359557,0.0008103315937355582,-0.05957186124714109
2022-01-20,121197.65224266132,0.01316482427252863,-0.0471912900595185
2022-01-21,121344.43659785148,0.0012111154999625562,-0.04603732866241017
2022-01-24,118243.66847674623,-0.025553442811569016,-0.0704143592288069
2022-01-25,121466.61767598098,0.02725684377653237,-0.04507678864139886
2022-01-26,122033.340362805,0.004665666153113701,-0.04062143573534038
2022-01-27,121497.40241755356,-0.004391733797158182,-0.04483477100029054
2022-01-28,123003.2027902837,0.012393683673623812,-0.03299675529602364
2022-02-07,124288.28607577702,0.010447559545944118,-0.022893931315857707
2022-02-08,125077.70369978927,0.0063515046263566965,-0.01668783760016923
2022-02-09,125055.27311394397,-0.00017933320793239726,-0.01686417812465124
2022-02-10,125233.9950891679,0.00142914385594195,-0.015459135605261687
2022-02-11,125038.60509176862,-0.0015601993473111087,-0.016995215619291515
2022-02-14,121389.44959514524,-0.029184230693753976,-0.04568345401972207
2022-02-15,122898.20791194224,0.01242907288754469,-0.033822184111943154
2022-02-16,122611.70632585745,-0.002331210446047116,-0.03607454792908038
2022-02-17,124164.33097909876,0.012662939777666748,-0.023868417979346135
2022-02-18,123526.04640330622,-0.005140643619301444,-0.02888636256805921
2022-02-21,123628.66621493593,0.000830754441007997,-0.02807960560103906
2022-02-22,123476.4034275346,-0.0012316139295445172,-0.02927663629718924
2022-02-23,124386.47873362167,0.007370439054140032,-0.022121978906587847
2022-02-24,123184.12084373507,-0.009666306998379559,-0.03157444806544463
2022-02-25,123598.2764252524,0.0033620857841143437,-0.02831851828431242
2022-02-28,122710.9338886995,-0.007179246848879384,-0.03529445950003418
2022-03-01,123096.9594685814,0.0031458124198779913,-0.032259676829204276
2022-03-02,121859.98114792192,-0.01004881295199811,-0.041984318322853875
2022-03-03,122997.95314743518,0.009338356930581826,-0.03303802594225802
2022-03-04,122655.01732071438,-0.0027881425498985646,-0.035734053766262375
2022-03-07,121619.77510026492,-0.008440276175107786,-0.043872724658726825
2022-03-08,120519.59962342176,-0.009046024595392943,-0.05252187550779008
2022-03-09,119979.9191669083,-0.004477947638390489,-0.05676463293778655
2022-03-10,119893.7792397916,-0.0007179528684033709,-0.057441831475148475
2022-03-11,118547.58555238928,-0.011228219645240234,-0.06802508161976084
2022-03-14,117193.08997380425,-0.011425754242682995,-0.07867359799751794
2022-03-15,117580.58018207607,0.0033064253904255825,-0.07562730098906745
2022-03-16,118051.28049880103,0.004003214782543729,-0.07192683853580695
2022-03-17,118192.18693570873,0.001193603629815243,-0.07081908704154927
2022-03-18,118582.7730277434,0.0033046693031166807,-0.06774845140145347
2022-03-21,119737.20417269105,0.009735234853021746,-0.05867276363375351
2022-03-22,120366.66991663714,0.005257060646231881,-0.053724149264226195
2022-03-23,120052.56656364372,-0.0026095542330029087,-0.056193507416102184
2022-03-24,119457.80556775827,-0.0049541714343119825,-0.060869286581179516
2022-03-25,119246.40041902113,-0.0017697056105491216,-0.06253127147375581
2022-03-28,118125.00685865914,-0.009404003445148135,-0.07134723062653525
2022-03-29,119186.82951312615,0.008988974330706556,-0.06299959472049765
2022-03-30,119748.51746228563,0.0047126679302902375,-0.05858382295986808
2022-03-31,120022.97036597818,0.002291910660012997,-0.0564261811882012
2022-04-01,122126.36649351394,0.017524946442518452,-0.03989010054896169
2022-04-04,122587.05531170362,0.0037722306117584647,-0.03626834459560013
2022-04-05,121725.0763624097,-0.007031565829704878,-0.04304488717274657
2022-04-06,122847.23104792376,0.009218763454894807,-0.034222944350639994
2022-04-07,121736.32865947159,-0.009042958306636928,-0.042956425998383785
2022-04-08,119792.41883857975,-0.01596819817303241,-0.05823868744826877
2022-04-12,119048.64844088441,-0.006208826943360779,-0.06408592045985473
2022-04-13,120073.57285760512,0.00860929065674898,-0.05602836411934986
2022-04-14,119853.91042674032,-0.0018293986398264517,-0.05775526454606472
2022-04-15,118993.67991720686,-0.0071773253494241684,-0.06451806157119966
2022-04-18,118074.12024348401,-0.007727802639288517,-0.07174728136399655
2022-04-19,115961.76607947476,-0.01789006904860524,-0.08835378659495019
2022-04-20,114370.96885854081,-0.013718290732513405,-0.10086001439563563
2022-04-21,113374.07795710735,-0.008716293228804073,-0.108697182163906
2022-04-22,113789.5056569768,0.0036642211990172147,-0.1054312514840472
2022-04-25,107426.13823141641,-0.05592226971038117,-0.15545756631303442
2022-04-26,109014.80352126031,0.014788442701175963,-0.14296809892374307
2022-04-27,109879.50601281518,0.007931973123138647,-0.13617014491873392
2022-04-28,109346.64829758751,-0.004849473159858619,-0.14035926461563508
2022-04-29,110495.12446028653,0.010503076048325122,-0.1313303925976549
2022-05-04,108785.8054295655,-0.01546963306363247,-0.14476839267769892
2022-05-05,110131.27095324938,0.012368024655156074,-0.13419086707246797
2022-05-06,106941.5229827086,-0.028963145008058744,-0.1592674225387497
2022-05-09,101109.16966193817,-0.05453778063094783,-0.20511911141762273
2022-05-10,103674.76665601687,0.025374523425094386,-0.18494938769012925
2022-05-11,104245.89806311291,0.005508875742069375,-0.1804593751434166
2022-05-12,98202.03023430807,-0.05797703258449305,-0.22797390865504252
2022-05-13,92842.0348749806,-0.054581309027304514,-0.2701121033238837
2022-05-16,91102.0102134749,-0.018741776436166924,-0.28379149910685153
2022-05-17,96082.58480783281,0.05467030401071482,-0.24463616262796495
2022-05-18,96853.14530487392,0.008019772767169364,-0.23857831629570403
2022-05-19,96771.89525838583,-0.000838899410363303,-0.23921707249720137
2022-05-20,96832.71859719475,0.0006285227611437794,-0.23873890311097634
2022-05-23,94609.25333449691,-0.022961921289714304,-0.25621892049866357
2022-05-24,96147.89797170415,0.016263151678908905,-0.24412269598683078
2022-05-25,98935.88533101106,0.02899686231442522,-0.22220462587576195
2022-05-26,98802.7525374652,-0.0013456471643269463,-0.22325126401537887
2022-05-27,100412.73104414996,0.01629487504484506,-0.21059424042126806
2022-05-30,100963.95546731247,0.005489587001872742,-0.20626072882428126
2022-05-31,100669.48552703903,-0.0029165848238659198,-0.2085757367366987
2022-06-01,100933.7152629562,0.002624725203807854,-0.2064984655260066
2022-06-02,100193.6501393091,-0.007332189464333672,-0.21231656911700936
2022-06-03,100180.79618490832,-0.00012829110809819966,-0.21241762189718794
2022-06-06,100261.68325303089,0.0008074109130982166,-0.2117817192901439
2022-06-07,100511.88002415087,0.002495437568991843,-0.20981476977989433
2022-06-08,102263.72498197232,0.017429232817061102,-0.19604244743378496
2022-06-09,102267.12005374326,3.319917958721774e-05,-0.19601575670261673
2022-06-10,100225.22813798045,-0.019966260071563213,-0.21206831519773128
2022-06-13,95286.75193747437,-0.04927378357979151,-0.2508926905103387
2022-06-14,94950.89450936268,-0.0035247022412105977,-0.25353307072300413
2022-06-15,93467.98898552767,-0.015617604568104348,-0.26519109604761937
2022-06-16,95318.74407303236,0.01980095118759051,-0.25064118080825126
2022-06-17,93845.35607895681,-0.01545748434270855,-0.26222438302297835
2022-06-20,90960.26328570377,-0.030743053399740705,-0.2849058582127295
2022-06-21,90099.16662689693,-0.009466734458564163,-0.29167546456590443
2022-06-22,90153.03134336609,0.0005978381208808781,-0.2912520011566667
2022-06-23,91689.07421987406,0.01703817224578552,-0.27917623067351816
2022-06-24,91396.2593150782,-0.0031935637619556756,-0.28147822734199557
2022-06-27,92485.18326677164,0.01191431640478302,-0.2729175315988226
2022-06-28,93973.63314646833,0.016093927990641355,-0.2612159187091162
2022-06-29,94068.07642703912,0.0010049976510282388,-0.2604734424428018
2022-06-30,92319.59377772294,-0.018587417918259797,-0.2742193316297695
2022-07-01,92724.30819544765,0.004383840972038255,-0.2710376245990548
2022-07-04,92989.70892109002,0.002862256195893531,-0.26895114752349014
2022-07-05,92797.32422906919,-0.00206888153810747,-0.2704636009978334
2022-07-06,90769.73418203714,-0.02184966068662675,-0.28640372377457435
2022-07-07,91677.15077389166,0.009996907009055533,-0.2792699681591404
2022-07-08,91748.63251959127,0.0007797116849312946,-0.2787080065316332
2022-07-11,90457.53760236625,-0.014072088943116623,-0.28885809161767795
2022-07-12,91746.08114608852,0.014244733804124277,-0.2787280644358149
2022-07-13,91767.46305027047,0.0002330552315135126,-0.27855996823788787
2022-07-14,92330.40347676471,0.006134422896553859,-0.2741343499885558
2022-07-15,91902.42934518393,-0.004635245980360914,-0.27749891582505337
2022-07-18,91892.37847158278,-0.00010936461280475207,-0.27757793187637525
2022-07-19,91955.88189231286,0.0006910629780871869,-0.27707869273054186
2022-07-20,93138.69741026487,0.012862858727592519,-0.2677798580839682
2022-07-21,93530.65917851347,0.004208366437873368,-0.26469840741359396
2022-07-22,93460.23277179216,-0.0007529766959825102,-0.2652520723773304
2022-07-25,92700.88396378224,-0.00812483326319191,-0.27122177677974046
2022-07-26,92548.5519622198,-0.0016432637430076058,-0.2724193516106518
2022-07-27,92662.28096334268,0.0012288577045409532,-0.2715252585252036
2022-07-28,93903.71724104474,0.013397428433616687,-0.26176557031059766
2022-07-29,93801.9547930812,-0.0010836892399299636,-0.2625655870185979
2022-08-01,95878.50071386925,0.02213755486619351,-0.2462405922410028
2022-08-02,96099.99004945929,0.002310104287623682,-0.24449932940130203
2022-08-03,96735.79183869912,0.006616044277555133,-0.23950090351289843
2022-08-04,97003.9760956699,0.002772337434503669,-0.237392543398801
2022-08-05,96858.97749737553,-0.001494769638631821,-0.23853246587112276
2022-08-08,97046.12495181916,0.001932164258586111,-0.23706118551760513
2022-08-09,97141.39328542832,0.0009816809651745917,-0.23631222300583488
2022-08-10,96743.4837746346,-0.004096189042960829,-0.23944043251020153
2022-08-11,96611.58008846677,-0.0013634374225669488,-0.24047740788660843
2022-08-12,97378.8101076127,0.007941387755415974,-0.2344457444736373
2022-08-15,98520.2549865188,0.011721696718667074,-0.22547214966867246
2022-08-16,98481.4421495252,-0.0003939579429520501,-0.22577728106734807
2022-08-17,98465.7444954467,-0.0001593970776205822,-0.2259006899061734
2022-08-18,98543.30919585763,0.0007877328385457183,-0.22529090645931682
2022-08-19,98161.8792048668,-0.0038706838049524794,-0.22828956040123416
2022-08-22,97945.54499808596,-0.0022038515209080733,-0.2299902956272446
2022-08-23,98643.27561754665,0.007123658554090806,-0.22450500940995677
2022-08-24,98865.2592603985,0.0022503677160166102,-0.22275986051920038
2022-08-25,100021.56800284832,0.011695804482788619,-0.21366941181165766
2022-08-26,99721.28978213754,-0.0030021347066088166,-0.2160300821613259
2022-08-29,98755.47655565353,-0.009685125699778196,-0.22362292936043826
2022-08-30,99343.1441405928,0.005950734130760749,-0.21900291582784337
2022-08-31,99568.76861604466,0.002271163021904554,-0.21722914413005623
2022-09-05,99028.92001716302,-0.00542186677996781,-0.22147322342982445
