symbol,setup_type,signal_date,entry_date,entry_price,stop_loss,take_profit,exit_date,exit_price,exit_reason,pnl_pct,holding_bars,reasons
ACB,BREAKOUT_FLOW,2024-02-05,2024-02-06,19.54,19.0,20.0,2024-02-23,19.0,DIST_EXIT,-1.94,8,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
ACB,BREAKOUT_FLOW,2024-05-16,2024-05-17,19.83,19.0,21.0,2024-07-17,20.0,DIST_EXIT,3.23,43,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
ACB,MONEY_IN,2024-09-18,2024-09-19,20.68,20.0,22.0,2024-09-26,22.0,DIST_EXIT,5.03,5,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
ACB,MONEY_IN,2024-10-09,2024-10-10,22.06,21.0,24.0,2024-10-24,21.0,SL,-4.81,10,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
ACB,MONEY_IN,2024-12-11,2024-12-12,21.22,21.0,22.0,2024-12-13,21.0,SL,-1.04,1,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
ACB,MONEY_IN,2024-12-31,2025-01-02,21.39,21.0,22.0,2025-01-03,21.0,SL,-1.82,1,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
ACB,MONEY_IN,2025-01-23,2025-01-24,21.06,21.0,21.0,2025-02-03,21.0,SL,-0.62,1,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
ACB,MONEY_IN,2025-02-07,2025-02-10,21.43,21.0,22.0,2025-03-05,22.0,DIST_EXIT,2.33,17,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
ACB,BREAKOUT_FLOW,2025-05-15,2025-05-16,21.47,21.0,22.0,2025-05-19,21.0,DIST_EXIT,-0.75,1,regime=BREAKOUT_FLOW | score=6 | mkt=SIDEWAY | breakout_flow | money_in
ACB,BREAKOUT_FLOW,2025-07-07,2025-07-08,22.4,22.0,23.0,2025-07-29,23.0,DIST_EXIT,1.56,15,regime=BREAKOUT_FLOW | score=5 | mkt=UPTREND | breakout_flow | money_in
ACB,BREAKOUT_FLOW,2025-08-14,2025-08-15,27.3,26.0,29.0,2025-08-22,28.0,DIST_EXIT,3.3,5,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
ACB,MONEY_IN,2025-12-03,2025-12-04,24.55,24.0,25.0,2025-12-09,24.0,SL,-2.24,3,regime=MONEY_IN | score=3 | mkt=SIDEWAY | money_in
ACB,MONEY_IN,2026-01-07,2026-01-08,24.75,24.0,26.0,2026-01-08,25.0,DIST_EXIT,-0.2,0,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
ACB,BREAKOUT_FLOW,2026-01-12,2026-01-13,25.7,25.0,27.0,2026-01-13,25.0,SL,-2.72,0,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
ACB,MONEY_IN,2026-04-08,2026-04-09,24.05,23.0,26.0,2026-04-24,23.0,DIST_EXIT,-2.7,11,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
BCM,BREAKOUT_FLOW,2023-12-05,2023-12-06,65.55,63.0,69.0,2023-12-06,63.0,SL,-3.89,0,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
BCM,BREAKOUT_FLOW,2024-01-30,2024-01-31,63.42,61.0,67.0,2024-02-19,61.0,SL,-3.82,8,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
BCM,MONEY_IN,2024-02-19,2024-02-20,62.35,60.0,66.0,2024-02-22,63.0,DIST_EXIT,1.25,2,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
BCM,BREAKOUT_FLOW,2024-03-07,2024-03-08,67.78,65.0,72.0,2024-03-11,65.0,SL,-4.1,1,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
BCM,MONEY_IN,2024-05-09,2024-05-10,56.64,54.0,61.0,2024-05-22,61.0,DIST_EXIT,7.86,8,regime=MONEY_IN | score=3 | mkt=SIDEWAY | money_in
BCM,MONEY_IN,2024-05-23,2024-05-24,61.97,59.0,66.0,2024-05-24,59.0,SL,-4.79,0,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
BCM,BREAKOUT_FLOW,2024-06-26,2024-06-27,63.9,61.0,68.0,2024-06-27,64.0,DIST_EXIT,-0.3,0,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
BCM,MONEY_IN,2024-07-09,2024-07-10,64.68,62.0,69.0,2024-08-01,63.0,DIST_EXIT,-2.1,16,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
BCM,BREAKOUT_FLOW,2025-02-21,2025-02-24,73.82,72.0,77.0,2025-02-24,73.0,DIST_EXIT,-0.8,0,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
BCM,BREAKOUT_FLOW,2025-02-25,2025-02-26,75.79,73.0,80.0,2025-03-17,81.0,DIST_EXIT,6.74,13,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
BCM,MONEY_IN,2025-06-24,2025-06-25,60.75,59.0,63.0,2025-07-15,66.0,REVERSAL_DOUBLE_TOP,8.41,14,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
BCM,BREAKOUT_FLOW,2026-01-07,2026-01-08,70.38,67.0,75.0,2026-01-08,67.0,SL,-4.8,0,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
BCM,MONEY_IN,2026-01-09,2026-01-12,69.79,66.0,75.0,2026-01-12,69.0,DIST_EXIT,-1.4,0,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
BCM,MONEY_IN,2026-01-14,2026-01-15,74.31,71.0,79.0,2026-01-16,75.0,DIST_EXIT,0.54,1,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
BCM,BREAKOUT_FLOW,2026-04-20,2026-04-21,57.0,55.0,60.0,2026-04-22,55.0,SL,-3.51,1,regime=BREAKOUT_FLOW | score=6 | mkt=SIDEWAY | breakout_flow | money_in
CTG,MONEY_IN,2023-01-04,2023-01-05,17.5,17.0,18.0,2023-01-06,18.0,DIST_EXIT,0.63,1,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
CTG,MONEY_IN,2023-01-16,2023-01-17,18.47,18.0,19.0,2023-02-01,18.0,SL,-2.54,6,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
CTG,BREAKOUT_FLOW,2023-04-03,2023-04-04,18.38,18.0,19.0,2023-04-05,18.0,DIST_EXIT,0.16,1,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
CTG,MONEY_IN,2023-06-02,2023-06-05,17.73,17.0,19.0,2023-06-07,18.0,DIST_EXIT,0.0,2,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
CTG,MONEY_IN,2023-06-28,2023-06-29,18.41,18.0,19.0,2023-07-03,18.0,SL,-2.23,2,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
CTG,BREAKOUT_FLOW,2023-08-07,2023-08-08,20.16,20.0,20.0,2023-08-08,20.0,SL,-0.79,0,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
CTG,MONEY_IN,2023-12-04,2023-12-05,18.25,18.0,19.0,2023-12-18,18.0,SL,-1.37,9,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
CTG,MONEY_IN,2024-01-05,2024-01-08,20.23,20.0,21.0,2024-01-08,20.0,SL,-1.14,0,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
CTG,MONEY_IN,2024-01-08,2024-01-09,20.3,20.0,21.0,2024-01-11,21.0,DIST_EXIT,4.04,2,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
CTG,MONEY_IN,2024-01-12,2024-01-15,21.64,21.0,23.0,2024-02-23,24.0,DIST_EXIT,11.55,24,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
CTG,MONEY_IN,2024-04-12,2024-04-15,24.55,24.0,25.0,2024-04-15,24.0,SL,-2.24,0,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
CTG,BREAKOUT_FLOW,2024-08-21,2024-08-22,23.56,23.0,24.0,2024-09-20,25.0,DIST_EXIT,4.63,19,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
CTG,MONEY_IN,2024-09-26,2024-09-27,25.0,24.0,26.0,2024-10-22,24.0,SL,-4.0,17,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
CTG,BREAKOUT_FLOW,2024-12-05,2024-12-06,25.04,24.0,27.0,2025-01-03,26.0,DIST_EXIT,2.04,19,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
CTG,BREAKOUT_FLOW,2025-02-04,2025-02-05,27.19,26.0,29.0,2025-03-04,28.0,TSL,2.98,19,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
CTG,BREAKOUT_FLOW,2025-05-13,2025-05-14,27.05,26.0,29.0,2025-06-09,26.0,SL,-3.88,18,regime=BREAKOUT_FLOW | score=6 | mkt=SIDEWAY | breakout_flow | money_in
CTG,MONEY_IN,2025-07-07,2025-07-08,30.52,30.0,31.0,2025-07-14,30.0,SL,-1.7,4,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
CTG,MONEY_IN,2025-07-30,2025-07-31,32.58,31.0,35.0,2025-07-31,31.0,SL,-4.85,0,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
CTG,MONEY_IN,2025-08-13,2025-08-14,34.43,33.0,37.0,2025-08-22,35.0,DIST_EXIT,2.58,6,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
CTG,BREAKOUT_FLOW,2025-10-09,2025-10-10,38.2,37.0,40.0,2025-10-14,38.0,DIST_EXIT,-1.36,2,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
CTG,BREAKOUT_FLOW,2025-12-03,2025-12-04,36.09,35.0,38.0,2025-12-08,35.0,SL,-3.02,2,regime=BREAKOUT_FLOW | score=6 | mkt=SIDEWAY | breakout_flow | money_in
CTG,BREAKOUT_FLOW,2026-01-07,2026-01-08,37.55,36.0,40.0,2026-01-15,41.0,DIST_EXIT,8.39,5,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
GAS,MONEY_IN,2023-05-25,2023-05-26,65.72,64.0,68.0,2023-05-30,64.0,SL,-2.62,2,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
GAS,MONEY_IN,2023-07-10,2023-07-11,67.38,66.0,69.0,2023-08-18,68.0,DIST_EXIT,0.82,28,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
GAS,MONEY_IN,2023-09-07,2023-09-08,73.45,72.0,76.0,2023-09-27,75.0,TSL,2.11,13,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
GAS,BREAKOUT_FLOW,2024-02-19,2024-02-20,68.1,67.0,70.0,2024-02-20,67.0,SL,-1.62,0,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
GAS,MONEY_IN,2024-03-14,2024-03-15,69.65,68.0,72.0,2024-03-18,69.0,DIST_EXIT,-0.39,1,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
GAS,MONEY_IN,2024-05-07,2024-05-08,65.45,63.0,69.0,2024-05-24,68.0,DIST_EXIT,3.39,12,regime=MONEY_IN | score=3 | mkt=SIDEWAY | money_in
GAS,MONEY_IN,2024-05-27,2024-05-28,70.24,68.0,74.0,2024-05-29,70.0,DIST_EXIT,-0.13,1,regime=MONEY_IN | score=5 | mkt=SIDEWAY | money_in
GAS,MONEY_IN,2024-08-16,2024-08-19,70.84,68.0,75.0,2024-08-20,72.0,DIST_EXIT,2.17,1,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
GAS,BREAKOUT_FLOW,2025-05-23,2025-05-26,59.39,58.0,61.0,2025-05-26,58.0,SL,-2.34,0,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
GAS,BREAKOUT_FLOW,2025-05-30,2025-06-02,60.9,59.0,64.0,2025-06-11,59.0,SL,-3.12,7,regime=BREAKOUT_FLOW | score=7 | mkt=UPTREND | breakout_flow | money_in
GAS,BREAKOUT_FLOW,2025-06-16,2025-06-17,65.51,64.0,68.0,2025-06-25,64.0,SL,-2.3,6,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
GAS,BREAKOUT_FLOW,2025-07-23,2025-07-24,65.04,64.0,67.0,2025-07-29,65.0,DIST_EXIT,-0.57,3,regime=BREAKOUT_FLOW | score=5 | mkt=UPTREND | breakout_flow | money_in
GAS,MONEY_IN,2025-10-22,2025-10-23,60.0,58.0,63.0,2025-11-03,62.0,DIST_EXIT,3.5,7,regime=MONEY_IN | score=3 | mkt=SIDEWAY | money_in
GAS,MONEY_IN,2025-11-27,2025-11-28,63.0,61.0,66.0,2025-12-15,61.0,SL,-3.17,11,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
GAS,BREAKOUT_FLOW,2025-12-25,2025-12-26,69.0,66.0,74.0,2026-01-12,97.0,DIST_EXIT,40.58,9,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
GAS,BREAKOUT_FLOW,2026-01-13,2026-01-14,107.0,102.0,114.0,2026-01-14,102.0,SL,-4.67,0,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
GAS,MONEY_IN,2026-01-14,2026-01-15,106.9,102.0,114.0,2026-01-16,102.0,SL,-4.58,1,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
GAS,MONEY_IN,2026-01-26,2026-01-27,109.8,104.0,118.0,2026-02-11,106.0,TSL,-3.64,11,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
GAS,BREAKOUT_FLOW,2026-03-03,2026-03-04,124.0,118.0,133.0,2026-03-05,119.0,DIST_EXIT,-4.35,1,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
FPT,MONEY_IN,2023-01-03,2023-01-04,50.25,49.0,52.0,2023-02-03,50.0,DIST_EXIT,-1.01,17,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
FPT,MONEY_IN,2023-05-12,2023-05-15,50.62,50.0,52.0,2023-05-17,51.0,DIST_EXIT,0.45,2,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
FPT,BREAKOUT_FLOW,2023-05-18,2023-05-19,51.61,51.0,53.0,2023-05-19,51.0,SL,-1.18,0,regime=BREAKOUT_FLOW | score=7 | mkt=SIDEWAY | breakout_flow | money_in
FPT,MONEY_IN,2023-06-05,2023-06-06,53.04,52.0,55.0,2023-06-08,52.0,SL,-1.96,2,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
FPT,BREAKOUT_FLOW,2023-07-14,2023-07-17,57.15,56.0,59.0,2023-08-04,60.0,REVERSAL_DOUBLE_TOP,5.44,14,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
FPT,MONEY_IN,2023-08-16,2023-08-17,61.49,60.0,64.0,2023-08-17,62.0,DIST_EXIT,0.7,0,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
FPT,BREAKOUT_FLOW,2023-08-24,2023-08-25,65.49,63.0,69.0,2023-09-07,71.0,DIST_EXIT,8.96,7,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
FPT,BREAKOUT_FLOW,2023-12-12,2023-12-13,71.29,69.0,75.0,2023-12-18,69.0,SL,-3.21,3,regime=BREAKOUT_FLOW | score=7 | mkt=UPTREND | breakout_flow | money_in
FPT,BREAKOUT_FLOW,2024-02-01,2024-02-02,73.34,72.0,75.0,2024-02-23,76.0,DIST_EXIT,3.68,10,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
FPT,BREAKOUT_FLOW,2024-02-26,2024-02-27,79.4,77.0,83.0,2024-04-05,83.0,TSL,4.24,28,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
FPT,MONEY_IN,2024-06-03,2024-06-04,101.72,98.0,107.0,2024-06-13,110.0,DIST_EXIT,8.38,7,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
FPT,MONEY_IN,2024-06-19,2024-06-20,112.71,108.0,120.0,2024-06-20,113.0,DIST_EXIT,0.67,0,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
FPT,BREAKOUT_FLOW,2024-10-10,2024-10-11,120.33,118.0,124.0,2024-10-14,118.0,SL,-1.94,1,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
FPT,MONEY_IN,2024-11-27,2024-11-28,118.13,114.0,124.0,2025-01-06,127.0,REVERSAL_DOUBLE_TOP,7.84,26,regime=MONEY_IN | score=5 | mkt=SIDEWAY | money_in
FPT,BREAKOUT_FLOW,2025-01-23,2025-01-24,131.49,128.0,137.0,2025-02-03,126.0,SL,-3.95,1,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
FPT,BREAKOUT_FLOW,2025-07-04,2025-07-07,106.12,104.0,109.0,2025-07-09,107.0,DIST_EXIT,0.4,2,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
FPT,BREAKOUT_FLOW,2025-10-28,2025-10-29,101.35,96.0,109.0,2025-11-10,96.0,SL,-5.28,8,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
FPT,BREAKOUT_FLOW,2026-01-07,2026-01-08,98.1,95.0,103.0,2026-01-09,98.0,DIST_EXIT,-0.1,1,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
FPT,BREAKOUT_FLOW,2026-01-16,2026-01-19,108.7,104.0,116.0,2026-01-20,104.0,SL,-4.32,1,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
FPT,MONEY_IN,2026-01-21,2026-01-22,105.5,101.0,112.0,2026-01-23,101.0,SL,-4.27,1,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
GVR,MONEY_IN,2023-01-16,2023-01-17,14.68,14.0,16.0,2023-01-30,15.0,DIST_EXIT,4.63,4,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
GVR,MONEY_IN,2023-01-31,2023-02-01,16.22,15.0,18.0,2023-02-01,15.0,SL,-7.52,0,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
GVR,MONEY_IN,2023-03-09,2023-03-10,14.39,14.0,15.0,2023-03-10,14.0,DIST_EXIT,-1.25,0,regime=MONEY_IN | score=5 | mkt=SIDEWAY | money_in
GVR,BREAKOUT_FLOW,2023-03-31,2023-04-03,15.11,14.0,17.0,2023-04-06,15.0,DIST_EXIT,-0.26,3,regime=BREAKOUT_FLOW | score=8 | mkt=SIDEWAY | breakout_flow | money_in
GVR,MONEY_IN,2023-05-08,2023-05-09,15.64,15.0,17.0,2023-05-12,16.0,DIST_EXIT,4.35,3,regime=MONEY_IN | score=5 | mkt=SIDEWAY | money_in
GVR,MONEY_IN,2023-05-25,2023-05-26,16.32,16.0,17.0,2023-05-26,16.0,DIST_EXIT,1.1,0,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
GVR,BREAKOUT_FLOW,2023-05-29,2023-05-30,17.56,17.0,18.0,2023-06-08,17.0,DIST_EXIT,-1.37,7,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
GVR,BREAKOUT_FLOW,2023-06-21,2023-06-22,18.85,18.0,20.0,2023-06-26,18.0,SL,-4.51,2,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
GVR,MONEY_IN,2023-07-03,2023-07-04,19.29,18.0,21.0,2023-07-27,21.0,REVERSAL_DOUBLE_TOP,7.93,17,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
GVR,MONEY_IN,2023-08-31,2023-09-05,21.36,20.0,23.0,2023-09-13,22.0,DIST_EXIT,0.84,6,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
GVR,MONEY_IN,2023-09-20,2023-09-21,22.36,21.0,24.0,2023-09-22,21.0,SL,-6.08,1,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
GVR,BREAKOUT_FLOW,2023-12-29,2024-01-02,20.95,20.0,22.0,2024-01-12,20.0,SL,-4.53,8,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
GVR,BREAKOUT_FLOW,2024-01-29,2024-01-30,21.98,21.0,23.0,2024-01-31,22.0,DIST_EXIT,-0.23,1,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
GVR,BREAKOUT_FLOW,2024-02-01,2024-02-02,23.93,23.0,25.0,2024-02-15,24.0,DIST_EXIT,1.63,4,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
GVR,BREAKOUT_FLOW,2024-02-16,2024-02-19,26.32,25.0,28.0,2024-03-18,32.0,DIST_EXIT,21.54,20,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
GVR,MONEY_IN,2024-04-02,2024-04-03,34.24,33.0,36.0,2024-04-04,33.0,SL,-3.62,1,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
GVR,MONEY_IN,2024-05-27,2024-05-28,34.68,33.0,37.0,2024-06-14,33.0,SL,-4.84,13,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
GVR,MONEY_IN,2024-06-26,2024-06-27,35.12,33.0,38.0,2024-06-27,35.0,DIST_EXIT,0.14,0,regime=MONEY_IN | score=5 | mkt=SIDEWAY | money_in
GVR,MONEY_IN,2024-07-08,2024-07-09,36.54,35.0,39.0,2024-07-17,35.0,SL,-4.21,6,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
GVR,MONEY_IN,2024-08-16,2024-08-19,33.8,32.0,36.0,2024-09-18,35.0,DIST_EXIT,2.6,20,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
GVR,MONEY_IN,2024-09-24,2024-09-25,35.5,34.0,38.0,2024-09-25,36.0,DIST_EXIT,0.42,0,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
GVR,MONEY_IN,2025-02-13,2025-02-14,29.38,28.0,31.0,2025-02-17,30.0,DIST_EXIT,3.2,1,regime=MONEY_IN | score=5 | mkt=SIDEWAY | money_in
GVR,MONEY_IN,2025-02-18,2025-02-19,30.76,30.0,32.0,2025-03-04,33.0,DIST_EXIT,7.7,9,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
GVR,BREAKOUT_FLOW,2025-03-19,2025-03-20,34.51,33.0,37.0,2025-03-31,33.0,SL,-4.38,7,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
GVR,MONEY_IN,2025-05-08,2025-05-09,26.62,25.0,29.0,2025-06-06,28.0,TSL,5.18,20,regime=MONEY_IN | score=3 | mkt=SIDEWAY | money_in
GVR,MONEY_IN,2025-06-25,2025-06-26,30.37,29.0,32.0,2025-07-03,29.0,SL,-4.51,5,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
GVR,BREAKOUT_FLOW,2025-08-11,2025-08-12,32.49,31.0,35.0,2025-08-15,31.0,SL,-4.59,3,regime=BREAKOUT_FLOW | score=6 | mkt=UPTREND | breakout_flow | money_in
GVR,MONEY_IN,2025-11-17,2025-11-18,29.1,28.0,31.0,2025-11-19,28.0,SL,-3.78,1,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
GVR,MONEY_IN,2026-01-06,2026-01-07,28.55,27.0,31.0,2026-01-16,36.0,DIST_EXIT,26.09,7,regime=MONEY_IN | score=3 | mkt=UPTREND | money_in
GVR,MONEY_IN,2026-01-19,2026-01-20,39.2,37.0,43.0,2026-01-21,37.0,SL,-5.61,1,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
GVR,MONEY_IN,2026-02-25,2026-02-26,42.6,40.0,46.0,2026-02-27,40.0,SL,-6.1,1,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
GVR,MONEY_IN,2026-03-02,2026-03-03,44.4,42.0,48.0,2026-03-03,42.0,SL,-5.41,0,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
GVR,MONEY_IN,2026-03-03,2026-03-04,46.0,44.0,49.0,2026-03-04,44.0,SL,-4.35,0,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
MBB,BREAKOUT_FLOW,2023-01-17,2023-01-18,10.56,10.0,11.0,2023-01-30,10.0,DIST_EXIT,-1.52,3,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
MBB,MONEY_IN,2023-01-31,2023-02-01,10.67,10.0,12.0,2023-02-01,10.0,DIST_EXIT,-3.09,0,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
MBB,BREAKOUT_FLOW,2023-04-03,2023-04-04,10.16,10.0,10.0,2023-04-07,10.0,SL,-1.57,3,regime=BREAKOUT_FLOW | score=7 | mkt=SIDEWAY | breakout_flow | money_in
MBB,BREAKOUT_FLOW,2023-06-06,2023-06-07,11.09,11.0,11.0,2023-06-07,11.0,SL,-0.81,0,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
MBB,MONEY_IN,2023-06-28,2023-06-29,11.49,11.0,12.0,2023-07-10,12.0,DIST_EXIT,0.26,7,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
MBB,MONEY_IN,2023-07-11,2023-07-12,11.77,11.0,13.0,2023-08-18,11.0,DIST_EXIT,-2.38,27,regime=MONEY_IN | score=4 | mkt=UPTREND | money_in
MBB,MONEY_IN,2023-09-05,2023-09-06,12.26,12.0,13.0,2023-09-07,12.0,DIST_EXIT,0.49,1,regime=MONEY_IN | score=5 | mkt=UPTREND | money_in
MBB,MONEY_IN,2023-11-08,2023-11-09,11.75,11.0,13.0,2023-11-10,11.0,DIST_EXIT,-2.21,1,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
MBB,BREAKOUT_FLOW,2024-01-03,2024-01-04,12.23,12.0,13.0,2024-01-11,13.0,DIST_EXIT,7.03,5,regime=BREAKOUT_FLOW | score=7 | mkt=UPTREND | breakout_flow | money_in
MBB,BREAKOUT_FLOW,2024-01-12,2024-01-15,13.74,13.0,15.0,2024-01-15,14.0,DIST_EXIT,-0.29,0,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
MBB,BREAKOUT_FLOW,2024-02-05,2024-02-06,14.69,14.0,16.0,2024-02-23,15.0,DIST_EXIT,3.88,8,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
MBB,BREAKOUT_FLOW,2024-06-13,2024-06-14,15.66,15.0,17.0,2024-06-17,15.0,SL,-4.21,1,regime=BREAKOUT_FLOW | score=7 | mkt=UPTREND | breakout_flow | money_in
MBB,MONEY_IN,2024-07-18,2024-07-19,16.25,16.0,17.0,2024-07-22,17.0,DIST_EXIT,1.78,1,regime=MONEY_IN | score=4 | mkt=SIDEWAY | money_in
MBB,BREAKOUT_FLOW,2024-09-25,2024-09-26,16.81,16.0,18.0,2024-09-26,17.0,DIST_EXIT,-0.18,0,regime=BREAKOUT_FLOW | score=8 | mkt=UPTREND | breakout_flow | money_in
